Transaction ID,Product SKU,Product,Date,user_id,Quantity,Product Revenue
1755962087,PROD305,Brow Set,20190409,2018878101,2,202.00
1755978311,PROD907,Eye Shadow / Pro Palette Refill Pan,20190409,2018962576,2,142.00
1755981261,PROD310,Matte Lipstick,20190409,2014120902,2,186.00
1755981995,PROD33785,Prep + Prime Face Protect Lotion SPF 50,20190409,2018962736,2,346.00
1755985840,PROD1347,Technakohl Liner,20190409,2015978978,2,186.00
1755989545,PROD1573,Prolong Paint Pot,20190409,2018963055,2,224.00
1755989545,PROD23767,Pro Longwear Eye Liner,20190409,2018963055,2,242.00
1755989545,PROD24962,Extended Play Gigablack Lash Mascara,20190409,2018963055,2,228.00
1755989545,PROD32212,Prep + Prime Fix,20190409,2018963055,2,212.00
1755989545,PROD810,Cleanse Off Oil,20190409,2018963055,2,274.00
1755990653,PROD32553,Studio Face and Body Foundation 50 ml,20190409,2017401320,2,384.00
1755990653,PROD32553,Studio Face and Body Foundation 50 ml,20190411,2017401320,2,384.00
1755993933,PROD10181,Pro Longwear Concealer,20190409,2014185411,2,234.00
1755994088,PROD62418,Lipstick/ M·A·C IN MONOCHROME,20190409,2018877503,2,186.00
1755994199,PROD10181,Pro Longwear Concealer,20190409,2018877510,2,234.00
1756001399,PROD15746,Prep + Prime Highlighter,20190409,2015083658,2,296.00
1756003086,PROD24923,Mineralize Moisture SPF15 Foundation,20190409,2018878372,2,412.00
1756007161,PROD60284,Powder Kiss Lipstick,20190409,2015991681,2,186.00
1756012843,PROD19432,Haute Naughty Too Black Lash Mascara,20190409,2008933287,2,250.00
1756013098,PROD964,Select Moisturecover,20190409,2018878409,2,230.00
1756020313,PROD35126,Pro Longwear Nourishing Waterproof Foundation,20190409,2010769284,2,396.00
1756022600,PROD363,Eye Shadow,20190409,2018864165,2,182.00
1756022600,PROD4462,Prep + Prime Transparent Finishing Powder,20190409,2018864165,2,294.00
1756028580,PROD17363,234 Split Fibre Eye Blending Brush,20190409,2010639766,2,298.00
1756028580,PROD60422,Shiny Pretty Things Brush Party Advanced Eyes,20190409,2010639766,2,498.00
1756030812,PROD60430,Studio Fix 24-Hour Smooth Wear Concealer,20190409,2018879162,2,230.00
1756039705,PROD26749,In Extreme Dimension 3D Black Lash Mascara,20190410,2017428200,2,250.00
1756040525,PROD907,Eye Shadow / Pro Palette Refill Pan,20190409,2018879732,2,142.00
1756042764,PROD907,Eye Shadow / Pro Palette Refill Pan,20190409,2018963425,2,142.00
1756050435,PROD967,Prep + Prime Skin,20190409,2018879979,2,332.00
1756051935,PROD363,Eye Shadow,20190409,2018963730,2,182.00
1756054422,PROD898,Pro Longwear Fluidline,20190409,2018963811,2,222.00
1756058469,PROD17337,Pro Longwear Lip Pencil,20190409,2018880507,2,218.00
1756059269,PROD48716,Pro Longwear Long-Last Lips,20190409,2010769908,2,264.00
1756059929,PROD37094,Studio Waterweight SPF 30 Foundation,20190409,2017395225,2,398.00
1756060761,PROD310,Matte Lipstick,20190409,2009546226,2,186.00
1756060761,PROD310,Matte Lipstick,20190410,2009546226,2,186.00
1756062630,PROD57613,Prep + Prime Fix+ (Shimmer),20190409,2018964397,2,212.00
1756064895,PROD23781,Veluxe Brow Liner,20190410,2018964390,2,224.00
1756064895,PROD60593,Lipstick / Shiny Pretty Things,20190410,2018964390,2,186.00
1756093431,PROD33785,Prep + Prime Face Protect Lotion SPF 50,20190409,2018963529,2,346.00
1756096598,PROD373,Studio Tech,20190409,2018879994,2,396.00
1756102513,PROD37620,Retro Matte Liquid Lipcolour,20190409,2011903336,2,230.00
1756103203,PROD251,Studio Fix Powder Plus Foundation,20190409,2011836192,2,384.00
1756103203,PROD30734,Mineralize Skinfinish Natural,20190409,2011836192,2,358.00
1756103582,PROD52598,Amplified Lipstick,20190409,2013715188,2,186.00
1756112155,PROD32212,Prep + Prime Fix,20190409,2010733389,2,212.00
1756113358,PROD340,Lip Pencil,20190409,2006887978,2,182.00
1756116599,PROD52593,Retro Matte Lipstick,20190409,2018143694,2,186.00
1756229416,PROD24962,Extended Play Gigablack Lash Mascara,20190410,2016414196,2,228.00
1756621455,PROD20500,Mineralize Concealer,20190412,2018889353,2,250.00
1756704488,PROD60427,Shiny Pretty Shadow,20190412,2008355772,2,224.00
1549437594,PROD1231,Studio Fix Fluid SPF 15,20190409,2009892620,1,192.00
1549437594,PROD1231,Studio Fix Fluid SPF 15,20190410,2009892620,1,192.00
1570156988,PROD32553,Studio Face and Body Foundation 50 ml,20190409,2010751847,1,192.00
1570156988,PROD32553,Studio Face and Body Foundation 50 ml,20190410,2010751847,1,192.00
1575706467,PROD898,Pro Longwear Fluidline,20190409,2007759500,1,111.00
1575950298,PROD32212,Prep + Prime Fix,20190409,2010712310,1,106.00
1575950298,PROD47402,Next To Nothing Face Color,20190409,2010712310,1,149.00
1579158607,PROD314,Studio Finish SPF 35 Concealer,20190409,2010641818,1,115.00
1579158607,PROD329,Powder Blush,20190409,2010641818,1,132.00
1581961205,PROD542,Set Powder,20190409,2010771571,1,145.00
1581961205,PROD57803,Studio Sculpt Defining Bronzing Powder / Mirage Noir,20190409,2010771571,1,160.00
1583490152,PROD35141,Huggable Lipcolour,20190407,2006238183,1,70.00
1583490152,PROD4384,Cremesheen Glass,20190407,2006238183,1,59.00
1583490152,PROD56446,In Extreme Dimension Lash Mascara / Little M·A·C,20190407,2006238183,1,50.00
1588484585,PROD60403,Shiny Pretty Things / Lip Kit,20190409,2010674424,1,350.00
1588484585,PROD60593,Lipstick / Shiny Pretty Things,20190409,2010674424,1,93.00
1588484585,PROD62462,Lipstick/ M·A·C CHINESE NEW YEAR,20190409,2010674424,1,102.00
1597189102,PROD17337,Pro Longwear Lip Pencil,20190409,2007049332,1,109.00
1597189102,PROD302,Bronzing Powder,20190409,2007049332,1,153.00
1597189102,PROD30734,Mineralize Skinfinish Natural,20190409,2007049332,1,179.00
1597189102,PROD57161,Eye Brows Styler,20190409,2007049332,1,100.00
1597189102,PROD907,Eye Shadow / Pro Palette Refill Pan,20190409,2007049332,1,71.00
1597821583,PROD1573,Prolong Paint Pot,20190409,2012368412,1,112.00
1597821583,PROD26749,In Extreme Dimension 3D Black Lash Mascara,20190409,2012368412,1,125.00
1597821583,PROD309,Lipglass with Tint,20190409,2012368412,1,93.00
1598195873,PROD1231,Studio Fix Fluid SPF 15,20190409,2010640991,1,192.00
1598199883,PROD1231,Studio Fix Fluid SPF 15,20190409,2012380651,1,192.00
1598199883,PROD17339,Matchmaster SPF 15 Foundation,20190409,2012380651,1,206.00
1600291932,PROD363,Eye Shadow,20190410,2012335597,1,91.00
1610414105,PROD15746,Prep + Prime Highlighter,20190409,2008241340,1,148.00
1610414105,PROD30735,Mineralize Skinfinish,20190409,2008241340,1,179.00
1611413766,PROD4384,Cremesheen Glass,20190409,2012877911,1,119.00
1611893007,PROD26749,In Extreme Dimension 3D Black Lash Mascara,20190409,2014706581,1,125.00
1611893007,PROD310,Matte Lipstick,20190409,2014706581,1,93.00
1613510488,PROD15746,Prep + Prime Highlighter,20190408,2012959549,1,148.00
1613510488,PROD15746,Prep + Prime Highlighter,20190409,2012959549,1,148.00
1613510488,PROD15746,Prep + Prime Highlighter,20190411,2012959549,1,148.00
1613510488,PROD364,Strobe Cream,20190408,2012959549,1,189.00
1613510488,PROD364,Strobe Cream,20190409,2012959549,1,189.00
1613510488,PROD364,Strobe Cream,20190411,2012959549,1,189.00
1619650507,PROD52964,Shape Shade Brow Tint,20190409,2010088259,1,110.00
1619650507,PROD59418,Dazzleshadow Liquid,20190409,2010088259,1,116.00
1623500792,PROD352,Oil Control Lotion,20190409,2013255073,1,178.00
1626124452,PROD1231,Studio Fix Fluid SPF 15,20190409,2013315929,1,192.00
1626124452,PROD57813,Prep + Prime Pore Refiner Stick,20190409,2013315929,1,149.00
1628188975,PROD26749,In Extreme Dimension 3D Black Lash Mascara,20190409,2012801116,1,125.00
1628188975,PROD62418,Lipstick/ M·A·C IN MONOCHROME,20190409,2012801116,1,93.00
1628214963,PROD4386,Studio Sculpt SPF 15 Foundation,20190409,2010185622,1,198.00
1628958738,PROD52597,Satin Lipstick,20190409,2007710184,1,93.00
1628958738,PROD52597,Satin Lipstick,20190410,2007710184,1,93.00
1628992574,PROD251,Studio Fix Powder Plus Foundation,20190409,2013422439,1,192.00
1629137997,PROD52964,Shape Shade Brow Tint,20190409,2006763382,1,110.00
1631185868,PROD1231,Studio Fix Fluid SPF 15,20190409,2011899551,1,192.00
1631185868,PROD26749,In Extreme Dimension 3D Black Lash Mascara,20190409,2011899551,1,125.00
1631185868,PROD37620,Retro Matte Liquid Lipcolour,20190409,2011899551,1,115.00
1631185868,PROD60284,Powder Kiss Lipstick,20190409,2011899551,1,93.00
1631185868,PROD60430,Studio Fix 24-Hour Smooth Wear Concealer,20190409,2011899551,1,115.00
1637178854,PROD17325,Prep + Prime Transparent Finishing Powder/Pressed,20190409,2013763003,1,148.00
1637178854,PROD35126,Pro Longwear Nourishing Waterproof Foundation,20190409,2013763003,1,198.00
1638852593,PROD10181,Pro Longwear Concealer,20190409,2013759879,1,117.00
1638852593,PROD37604,Fluidline Pen,20190409,2013759879,1,57.00
1638852593,PROD968,Prep + Prime Lip,20190409,2013759879,1,92.00
1639058635,PROD4386,Studio Sculpt SPF 15 Foundation,20190409,2013855169,1,198.00
